isTest,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,sid,class
0,-0.430418,-2.126935,-1.013573,0.458918,-2.012287,-0.176998,-0.691642,-0.772289,-0.507661,0.446855,-0.784082,0.277537,-0.558866,-1.630469,-0.86249,0.478765,-1.511852,0.050495,-0.560863,-1.919249,-1.030029,0.407321,-1.874389,-0.259328,22,3.0
0,-0.56003,-1.756218,-0.750896,0.437308,-1.763358,-0.725293,-0.691105,-0.728137,-0.229326,0.593979,-0.768334,-0.174499,-0.635802,-1.425327,-0.606331,0.533543,-1.393275,-0.549984,-0.484741,-1.518943,-0.743689,0.354734,-1.534936,-0.718279,23,5.0
0,-0.704203,-2.01875,-0.611274,0.679457,-2.026226,-0.904186,-0.577521,-0.810894,-0.061694,0.687092,-0.791305,-0.341818,-0.675874,-1.519243,-0.432145,0.690126,-1.51958,-0.726412,-0.780603,-1.742499,-0.435835,0.776453,-1.769425,-0.91006,24,4.0
0,-0.417101,-1.941721,-0.8855,0.611207,-1.953282,-0.902529,-0.57355,-0.79973,-0.169575,0.606181,-0.826938,-0.290546,-0.529976,-1.560801,-0.658221,0.626759,-1.482552,-0.659393,-0.576196,-1.763092,-0.694843,0.680086,-1.664565,-0.857897,1,4.0
0,-0.550253,-1.595733,-0.810336,0.557987,-1.669932,-0.744497,-0.668654,-0.672274,-0.161632,0.62194,-0.718276,-0.095707,-0.649766,-1.250994,-0.623432,0.62019,-1.272,-0.49585,-0.565577,-1.413212,-0.845616,0.624227,-1.499588,-0.748027,2,3.0
0,-0.585361,-1.750673,-0.650735,0.540974,-1.759696,-0.568584,-0.681484,-0.749733,-0.146823,0.587961,-0.811396,-0.074334,-0.67772,-1.346607,-0.484093,0.617435,-1.403092,-0.372429,-0.725789,-1.516007,-0.464451,0.417234,-1.548055,-0.568194,3,3.0
0,-0.52908,-1.889029,-0.724643,0.581503,-1.945825,-0.739412,-0.562175,-0.723254,-0.127266,0.572163,-0.764161,-0.273972,-0.529081,-1.493939,-0.549499,0.613307,-1.464786,-0.58796,-0.412249,-1.592725,-0.735576,0.438535,-1.735271,-0.812142,4,4.0
0,-0.728969,-2.150618,-0.858944,0.797462,-2.163609,-0.753511,-0.699061,-0.804071,-0.269984,0.709988,-0.900918,-0.159522,-0.678232,-1.724138,-0.750454,0.788555,-1.802428,-0.57327,-0.536343,-1.8699,-0.86665,0.624999,-1.940249,-0.790563,5,3.0
0,0.393761,-1.423901,-0.706094,0.49199,-2.032186,-0.767239,-0.566614,-0.798027,-0.127812,0.562701,-0.787134,-0.269929,0.057565,-1.18382,-0.703647,0.586586,-1.554966,-0.600268,0.330273,-1.102047,-0.662714,0.38714,-1.7677,-0.822099,6,5.0
0,-0.510312,-2.166353,-0.962437,0.765257,-2.342279,-0.13363,-0.663511,-0.821921,-0.350348,0.580253,-0.835207,0.049571,-0.603729,-1.640612,-0.733838,0.702911,-1.785699,-0.006041,-0.454544,-1.934465,-0.994343,0.615749,-2.046646,-0.295307,7,1.0
0,0.742996,-0.450883,-0.279867,0.475411,-1.906148,-0.851682,-0.536083,-0.768364,-0.024016,0.652484,-0.808087,-0.270594,0.26045,-0.554616,-0.290704,0.620033,-1.439501,-0.670393,0.487233,-0.221374,-0.353434,0.63593,-1.718036,-0.837612,8,6.0
0,-0.6617,-2.185796,-0.684543,0.714331,-2.121312,-0.636318,-0.689975,-0.799236,-0.184433,0.682476,-0.849086,-0.162948,-0.68791,-1.677186,-0.652706,0.753061,-1.635541,-0.526865,-0.675102,-1.922364,-0.927837,0.611357,-1.784092,-0.79375,9,3.0
0,-0.515335,-1.72103,-0.445011,0.48965,-1.741676,-0.619283,-0.585867,-0.679973,-0.008213,0.66734,-0.74615,-0.292863,-0.615647,-1.306881,-0.300169,0.612803,-1.316289,-0.525694,-0.440522,-1.403574,-0.492168,0.642529,-1.434577,-0.603012,10,2.0
0,-0.478458,-1.794892,-0.461108,0.412164,-1.753102,-0.689444,-0.581333,-0.710839,0.049479,0.600483,-0.717989,-0.343407,-0.600578,-1.348216,-0.254202,0.545438,-1.292131,-0.59132,-0.647571,-1.515355,-0.258187,0.625474,-1.41218,-0.610527,11,6.0
0,-0.492031,-1.556,-0.928352,0.635858,-1.620681,-0.653233,-0.764855,-0.455247,-0.08914,0.594665,-0.732705,-0.024779,-0.609012,-1.041121,-0.591257,0.665444,-1.234375,-0.387906,-0.648701,-1.464203,-0.836261,0.449655,-1.46205,-0.569895,12,1.0
0,-0.639247,-2.052762,-0.855463,0.727118,-2.073443,-0.744886,-0.6889,-0.825332,-0.250883,0.691159,-0.898978,-0.159027,-0.701459,-1.716194,-0.719073,0.815637,-1.586557,-0.510235,-0.787132,-1.845518,-0.776538,0.825028,-1.715202,-0.644481,13,4.0
0,-0.461662,-1.89928,-0.901805,0.528449,-1.922652,-0.796251,-0.565418,-0.769424,-0.150959,0.544919,-0.743611,-0.263242,-0.543792,-1.470206,-0.586864,0.607025,-1.46567,-0.591794,-0.415769,-1.604277,-0.856365,0.644425,-1.715902,-0.775572,14,6.0
0,-0.537143,-2.179867,-1.099955,0.575181,-2.356427,-0.377218,-0.747678,-0.830097,-0.478079,0.545908,-1.070006,0.216676,-0.635515,-1.767993,-0.936773,0.602642,-1.922887,-0.180539,-0.663639,-1.985307,-1.114539,0.442738,-2.062267,-0.460687,15,3.0
0,-0.727078,-1.909327,-0.58295,0.761205,-1.826997,-0.838915,-0.567983,-0.732427,-0.062985,0.604906,-0.763467,-0.310609,-0.593058,-1.385022,-0.419432,0.615109,-1.394177,-0.630163,-0.69125,-1.734252,-0.392697,0.426841,-1.65201,-0.852282,16,2.0
0,-0.561104,-1.715475,-0.710603,0.615273,-1.717284,-0.517146,-0.553192,-0.722185,-0.066647,0.606979,-0.761406,-0.25757,-0.596004,-1.319728,-0.397904,0.603325,-1.38458,-0.454573,-0.654422,-1.635886,-0.505198,0.68854,-1.598988,-0.526625,17,3.0
0,-0.58404,-1.81083,-0.65663,0.433545,-1.900864,-0.598051,-0.689058,-0.752597,-0.184054,0.59677,-0.846191,-0.088934,-0.68497,-1.384439,-0.490661,0.557927,-1.500224,-0.434523,-0.495,-1.552819,-0.710655,0.606956,-1.716117,-0.594072,18,2.0
0,-0.598933,-1.644984,-0.87019,0.590309,-1.704759,-0.618178,-0.677206,-0.635267,-0.206074,0.593566,-0.728579,0.026831,-0.684779,-1.285687,-0.681684,0.639856,-1.297188,-0.353787,-0.751948,-1.547613,-0.749765,0.688655,-1.519341,-0.559753,19,2.0
0,-0.561183,-1.816315,-0.677612,0.563931,-1.731332,-0.580027,-0.61196,-0.680348,-0.104608,0.611748,-0.760432,-0.066149,-0.602275,-1.389949,-0.492682,0.601624,-1.404612,-0.405321,-0.662385,-1.64972,-0.565803,0.435062,-1.540926,-0.636526,20,6.0
0,-0.474388,-2.177388,-1.057946,0.639374,-2.431511,-0.187863,-0.694917,-0.875169,-0.461647,0.610871,-1.079609,0.271769,-0.601354,-1.630297,-0.856372,0.669381,-2.000484,-0.077678,-0.431027,-1.902917,-1.063485,0.659422,-2.213022,-0.253217,21,4.0
0,-0.426029,-2.127887,-1.01353,0.458625,-2.246496,-0.262525,-0.689455,-0.771861,-0.509072,0.447981,-0.783791,0.275535,-0.557377,-1.629397,-0.863706,0.488928,-1.668478,-0.01251,-0.559859,-1.909271,-1.029352,0.39544,-1.936552,-0.307,22,3.0
0,-0.562196,-1.762917,-0.752315,0.443161,-1.771241,-0.725631,-0.692182,-0.731865,-0.228077,0.599086,-0.772061,-0.174139,-0.635868,-1.433132,-0.606765,0.538471,-1.399847,-0.55124,-0.482334,-1.528386,-0.741409,0.357518,-1.549596,-0.726597,23,5.0
0,-0.698686,-2.002505,-0.611965,0.66531,-2.025542,-0.901925,-0.57011,-0.800489,-0.060385,0.683897,-0.785127,-0.343109,-0.668942,-1.507544,-0.431171,0.681846,-1.51386,-0.72909,-0.772891,-1.740038,-0.462734,0.764771,-1.703713,-0.839806,24,4.0
0,-0.447204,-2.005778,-1.002093,0.697417,-1.861078,-1.058504,-0.591972,-0.787166,-0.207009,0.620752,-0.835003,-0.303692,-0.553175,-1.543811,-0.722623,0.670219,-1.428929,-0.70697,-0.589268,-1.814681,-0.870227,0.644423,-1.629405,-1.062815,1,4.0
0,-0.548429,-1.602007,-0.808593,0.555708,-1.667385,-0.74804,-0.668843,-0.671954,-0.16089,0.622165,-0.718382,-0.09502,-0.64983,-1.251644,-0.623348,0.620724,-1.272074,-0.495438,-0.569985,-1.415281,-0.846951,0.624869,-1.483619,-0.741598,2,3.0
0,-0.583648,-1.749988,-0.65333,0.538511,-1.762213,-0.568604,-0.681332,-0.749676,-0.146994,0.587895,-0.811368,-0.07439,-0.677467,-1.346392,-0.484407,0.617265,-1.403024,-0.372283,-0.726151,-1.5166,-0.462484,0.415152,-1.552204,-0.571152,3,3.0
0,-0.589589,-1.985419,-0.708067,0.619802,-2.084645,-0.674986,-0.558659,-0.733299,-0.137715,0.555767,-0.763705,-0.290762,-0.572122,-1.534,-0.479304,0.654101,-1.58575,-0.564326,-0.605696,-1.770011,-0.768623,0.485341,-1.809496,-0.770797,4,4.0
0,-0.722774,-2.160434,-0.867631,0.796686,-2.153792,-0.765203,-0.701536,-0.808748,-0.271439,0.712092,-0.905605,-0.159982,-0.68105,-1.732104,-0.753222,0.790513,-1.809745,-0.57566,-0.543598,-1.876974,-0.878451,0.626132,-1.965027,-0.798786,5,3.0
0,0.40522,-1.425712,-0.706213,0.490529,-2.027937,-0.778033,-0.563245,-0.799654,-0.132968,0.565308,-0.788011,-0.273865,0.060096,-1.185459,-0.708067,0.587334,-1.55396,-0.605913,0.333267,-1.102756,-0.666795,0.389365,-1.767603,-0.826519,6,5.0
0,-0.518154,-2.188357,-0.970488,0.980454,-2.348279,0.051243,-0.672929,-0.831596,-0.35277,0.58863,-0.858701,0.062562,-0.612568,-1.659133,-0.739854,0.803806,-1.797883,0.083173,-0.404415,-1.898346,-0.870472,0.95588,-2.143994,-0.109899,7,1.0
0,0.741603,-0.448971,-0.281492,0.482635,-1.891884,-0.858784,-0.536074,-0.76911,-0.022713,0.654248,-0.810217,-0.271391,0.261328,-0.555141,-0.289687,0.622695,-1.439641,-0.670104,0.478874,-0.222894,-0.362052,0.646863,-1.70649,-0.823505,8,6.0
0,-0.66744,-2.131507,-0.768829,0.717454,-2.124883,-0.642861,-0.689047,-0.801196,-0.186185,0.68648,-0.850541,-0.165014,-0.685688,-1.681459,-0.654387,0.755205,-1.647205,-0.531593,-0.541954,-1.833594,-0.857961,0.618272,-1.771409,-0.783579,9,3.0
0,-0.514944,-1.715492,-0.444368,0.491023,-1.738009,-0.619271,-0.583842,-0.67835,-0.008585,0.667738,-0.744964,-0.293683,-0.613501,-1.304621,-0.300625,0.613283,-1.31425,-0.526257,-0.434082,-1.472401,-0.528392,0.63968,-1.429592,-0.601501,10,2.0
0,-0.484422,-1.78829,-0.454249,0.412283,-1.753401,-0.686894,-0.581425,-0.710287,0.050391,0.600181,-0.717985,-0.343597,-0.600918,-1.34386,-0.253463,0.545184,-1.292001,-0.591539,-0.651846,-1.494361,-0.252659,0.624466,-1.41188,-0.611953,11,6.0
0,-0.493076,-1.560552,-0.928697,0.63401,-1.622442,-0.654332,-0.771226,-0.452276,-0.08982,0.594011,-0.733491,-0.023949,-0.612652,-1.039138,-0.591227,0.665353,-1.23515,-0.387474,-0.632859,-1.540078,-0.844045,0.44474,-1.487007,-0.593827,12,1.0
0,-0.651241,-2.029871,-0.828698,0.748323,-2.006278,-0.702815,-0.687126,-0.82527,-0.249176,0.688104,-0.897789,-0.157998,-0.706843,-1.70257,-0.69293,0.811955,-1.587682,-0.499663,-0.79638,-1.868442,-0.725883,0.83063,-1.681283,-0.597896,13,4.0
0,-0.518527,-1.818446,-0.878031,0.528036,-1.920141,-0.794517,-0.563204,-0.767323,-0.153096,0.544705,-0.741981,-0.263604,-0.564294,-1.404421,-0.521732,0.606627,-1.463158,-0.591471,-0.426371,-1.448542,-0.781383,0.654046,-1.7258,-0.764911,14,6.0
0,-0.536517,-2.179657,-1.098532,0.578346,-2.352871,-0.376811,-0.752154,-0.876446,-0.492445,0.548822,-1.083954,0.211785,-0.634972,-1.767824,-0.936808,0.602635,-1.922952,-0.180578,-0.663936,-1.993959,-1.11842,0.443848,-2.062287,-0.456636,15,3.0
0,-0.716053,-1.877618,-0.610607,0.759405,-1.820625,-0.846518,-0.568483,-0.733585,-0.062672,0.607174,-0.765105,-0.310582,-0.594526,-1.385652,-0.416745,0.615643,-1.401182,-0.638593,-0.68482,-1.459081,-0.369228,0.428353,-1.651241,-0.853869,16,2.0
0,-0.561321,-1.715254,-0.711916,0.621156,-1.718626,-0.507232,-0.553607,-0.718745,-0.063911,0.607322,-0.7617,-0.257078,-0.595354,-1.315862,-0.397853,0.603173,-1.379927,-0.453497,-0.641295,-1.578828,-0.48583,0.708769,-1.625082,-0.504625,17,3.0
0,-0.583298,-1.80784,-0.659147,0.431196,-1.900181,-0.596009,-0.688837,-0.754567,-0.184754,0.593636,-0.847999,-0.089577,-0.684772,-1.384743,-0.49047,0.554909,-1.5,-0.434294,-0.495146,-1.553167,-0.709797,0.603195,-1.712738,-0.594758,18,2.0
0,-0.602425,-1.637928,-0.869227,0.589527,-1.702786,-0.614616,-0.67699,-0.630785,-0.212553,0.593532,-0.727408,0.027247,-0.683941,-1.284121,-0.682664,0.641339,-1.295008,-0.352464,-0.750999,-1.545186,-0.754402,0.692596,-1.510033,-0.55623,19,2.0
0,-0.56909,-1.815533,-0.675617,0.479181,-1.795475,-0.579078,-0.61245,-0.68017,-0.103922,0.610877,-0.76001,-0.06694,-0.602293,-1.389463,-0.491577,0.601915,-1.405477,-0.404367,-0.678811,-1.591598,-0.497599,0.44362,-1.442905,-0.610509,20,6.0
0,-0.474547,-2.174456,-1.057515,0.664387,-2.380412,-0.136909,-0.694428,-0.873623,-0.461322,0.610326,-1.078287,0.273628,-0.601046,-1.628721,-0.854611,0.663207,-1.87743,-0.000731,-0.445993,-1.888381,-1.077396,0.585662,-2.128912,-0.245741,21,4.0
0,-0.429469,-2.131128,-1.006473,0.456694,-2.103168,-0.210105,-0.689784,-0.771743,-0.508703,0.447593,-0.783846,0.275845,-0.557851,-1.629301,-0.863404,0.489196,-1.66861,-0.011906,-0.560816,-1.912454,-1.02788,0.40794,-1.67184,-0.266186,22,3.0
0,-0.562679,-1.767062,-0.752663,0.443527,-1.770908,-0.730357,-0.692557,-0.733772,-0.227791,0.601042,-0.773287,-0.174166,-0.636115,-1.436257,-0.606846,0.539934,-1.402819,-0.552684,-0.483606,-1.531692,-0.744384,0.357559,-1.554048,-0.728376,23,5.0
0,-0.709836,-2.05988,-0.604015,0.735326,-1.9668,-0.908188,-0.572136,-0.801939,-0.059577,0.683599,-0.787109,-0.346135,-0.683529,-1.554701,-0.435025,0.705207,-1.474082,-0.710844,-0.811213,-1.797293,-0.471406,0.794805,-1.636833,-0.841785,24,4.0
0,-0.423585,-1.817611,-1.227122,0.721512,-1.699443,-1.290399,-0.597853,-0.785186,-0.263083,0.630438,-0.814874,-0.308081,-0.571202,-1.464814,-0.880218,0.731736,-1.397019,-0.797608,-0.571564,-1.740102,-1.019315,0.688522,-1.375435,-1.181124,1,4.0
0,-0.549099,-1.60002,-0.81101,0.551634,-1.663546,-0.751657,-0.669179,-0.672573,-0.160717,0.622169,-0.718356,-0.095279,-0.650041,-1.251707,-0.623244,0.621043,-1.27193,-0.495755,-0.562388,-1.414368,-0.850613,0.617772,-1.500347,-0.755998,2,3.0
0,-0.582933,-1.754667,-0.652469,0.554029,-1.758854,-0.546362,-0.681373,-0.751382,-0.147,0.591413,-0.812843,-0.073276,-0.677514,-1.349259,-0.485383,0.62151,-1.405699,-0.372106,-0.726081,-1.520161,-0.464815,0.419536,-1.556138,-0.570798,3,3.0
0,-0.735513,-1.989001,-0.674691,0.753184,-2.008614,-0.576256,-0.567572,-0.778229,-0.145883,0.55537,-0.757216,-0.288546,-0.677806,-1.545289,-0.431592,0.691862,-1.58358,-0.511731,-0.702451,-1.766082,-0.765788,0.715925,-1.826535,-0.713867,4,4.0
0,-0.730497,-2.170587,-0.86412,0.793731,-2.157014,-0.758809,-0.702479,-0.81432,-0.271681,0.718585,-0.911462,-0.158683,-0.682089,-1.74275,-0.755745,0.796537,-1.820056,-0.577332,-0.658866,-1.919521,-1.010036,0.631696,-1.952268,-0.797488,5,3.0
0,0.410743,-1.422696,-0.689274,0.497117,-2.006452,-0.756707,-0.554552,-0.796077,-0.132808,0.561813,-0.774316,-0.268737,0.067407,-1.171064,-0.702781,0.587625,-1.535955,-0.593802,0.340208,-1.09343,-0.655089,0.389559,-1.743398,-0.814564,6,5.0
0,-0.50362,-2.171616,-0.966847,1.438025,-2.24596,0.078424,-0.658353,-0.82809,-0.353647,0.680733,-0.991307,0.154757,-0.597349,-1.649139,-0.735757,1.103796,-1.766494,0.208194,-0.468829,-1.873901,-0.971998,1.401512,-1.948104,0.051552,7,1.0
0,0.747127,-0.450931,-0.280076,0.483376,-1.895593,-0.861011,-0.536513,-0.771401,-0.023494,0.65473,-0.812948,-0.272842,0.26184,-0.55718,-0.290786,0.62414,-1.442229,-0.671808,0.387584,-0.228807,-0.420285,0.654872,-1.759119,-0.811389,8,6.0
0,-0.677422,-2.143124,-0.759328,0.707819,-2.149012,-0.658522,-0.689839,-0.804508,-0.189056,0.689228,-0.852828,-0.167539,-0.684177,-1.685919,-0.660235,0.774683,-1.610996,-0.510332,-0.561086,-1.871962,-0.874488,0.623526,-1.833374,-0.807229,9,3.0
0,-0.520386,-1.726764,-0.43939,0.49338,-1.74908,-0.617479,-0.590493,-0.681053,-0.004673,0.666469,-0.748297,-0.292438,-0.620036,-1.310367,-0.299174,0.611951,-1.319844,-0.526092,-0.445142,-1.465469,-0.51721,0.641835,-1.457412,-0.59466,10,2.0
0,-0.485736,-1.791331,-0.45032,0.408878,-1.753271,-0.694344,-0.581562,-0.709522,0.051529,0.600098,-0.717952,-0.343553,-0.601143,-1.342051,-0.253114,0.545283,-1.292069,-0.591509,-0.65803,-1.483261,-0.24392,0.623988,-1.411911,-0.612349,11,6.0
0,-0.491979,-1.558123,-0.932141,0.634496,-1.621643,-0.651011,-0.77035,-0.453126,-0.091631,0.594033,-0.733443,-0.023798,-0.612659,-1.04044,-0.593823,0.665823,-1.234997,-0.387414,-0.640256,-1.532247,-0.849416,0.448023,-1.479332,-0.586797,12,1.0
0,-0.624065,-2.10478,-0.801248,0.749298,-2.025798,-0.683687,-0.685764,-0.826825,-0.245565,0.685744,-0.896585,-0.157196,-0.717351,-1.694589,-0.66691,0.808759,-1.590813,-0.485475,-0.803134,-1.884912,-0.758764,0.832818,-1.685568,-0.581884,13,4.0
0,-0.520066,-1.820371,-0.880152,0.527337,-1.922573,-0.794421,-0.565042,-0.768051,-0.153179,0.544644,-0.74406,-0.262546,-0.568131,-1.40363,-0.516556,0.606867,-1.466026,-0.590744,-0.429432,-1.453939,-0.790431,0.653718,-1.725351,-0.759277,14,6.0
0,-0.532767,-2.180126,-1.099859,0.578962,-2.354324,-0.374103,-0.753384,-0.873321,-0.491407,0.548587,-1.086075,0.209349,-0.634856,-1.767862,-0.936569,0.602798,-1.917784,-0.178244,-0.66461,-1.998147,-1.118569,0.444828,-2.050606,-0.451111,15,3.0
0,-0.71593,-1.859581,-0.615726,0.774274,-1.822741,-0.840153,-0.568657,-0.732311,-0.062604,0.606123,-0.763444,-0.309789,-0.597274,-1.372552,-0.402725,0.617431,-1.364833,-0.618593,-0.696747,-1.42315,-0.316499,0.429353,-1.640868,-0.845921,16,2.0
0,-0.560534,-1.715822,-0.710025,0.612054,-1.733221,-0.501227,-0.55339,-0.718954,-0.064198,0.607349,-0.76197,-0.257174,-0.59529,-1.315445,-0.397688,0.603275,-1.378205,-0.452699,-0.646296,-1.574942,-0.458889,0.690898,-1.588616,-0.517312,17,3.0
0,-0.582096,-1.807835,-0.660952,0.43145,-1.902254,-0.596288,-0.688904,-0.753903,-0.184523,0.593453,-0.847454,-0.089318,-0.684854,-1.383988,-0.490232,0.554719,-1.499113,-0.433962,-0.496882,-1.552715,-0.709709,0.603841,-1.716241,-0.593621,18,2.0
0,-0.604689,-1.657578,-0.873739,0.628141,-1.708386,-0.624023,-0.684569,-0.634912,-0.2168,0.597908,-0.733353,0.027767,-0.691072,-1.293671,-0.690663,0.660333,-1.299931,-0.349711,-0.758013,-1.560227,-0.758625,0.735458,-1.579893,-0.593779,19,2.0
0,-0.592488,-1.81995,-0.681828,0.604778,-1.698763,-0.633544,-0.616014,-0.681743,-0.102509,0.609604,-0.761715,-0.071752,-0.60985,-1.3899,-0.490826,0.612166,-1.371532,-0.400686,-0.668032,-1.618436,-0.625776,0.449653,-1.564156,-0.624099,20,6.0
0,-0.469976,-2.170605,-1.05623,0.666741,-2.373818,-0.141498,-0.693651,-0.871796,-0.460722,0.609293,-1.07635,0.273676,-0.600257,-1.626165,-0.853042,0.660427,-1.872224,-0.008398,-0.435777,-1.895993,-1.071449,0.552275,-2.005999,-0.290181,21,4.0
0,-0.429693,-2.132366,-1.01081,0.45977,-2.002811,-0.176295,-0.690684,-0.772027,-0.508085,0.447809,-0.784479,0.277081,-0.558698,-1.630437,-0.863209,0.489014,-1.550952,0.027544,-0.56168,-1.914402,-1.028884,0.414087,-1.832586,-0.271724,22,3.0
0,-0.562396,-1.760581,-0.750962,0.441392,-1.767714,-0.726163,-0.691946,-0.731254,-0.228452,0.597427,-0.770266,-0.175142,-0.635902,-1.432554,-0.60535,0.536457,-1.397935,-0.552464,-0.47158,-1.57758,-0.751924,0.35636,-1.540898,-0.724946,23,5.0
0,-0.773709,-2.09589,-0.581678,0.824396,-1.944151,-0.904062,-0.57449,-0.805225,-0.063571,0.686425,-0.791638,-0.352137,-0.725688,-1.617498,-0.415243,0.749698,-1.452772,-0.694348,-0.870454,-1.782198,-0.459878,0.855871,-1.587152,-0.813476,24,4.0
0,-0.318506,-1.560247,-1.452898,0.652092,-1.253402,-1.479425,-0.575932,-0.780899,-0.318625,0.631059,-0.806363,-0.309106,-0.540385,-1.280633,-0.931738,0.710177,-1.059375,-1.04766,-0.447728,-1.514241,-1.323711,0.627196,-1.033427,-1.381972,1,4.0
0,-0.556074,-1.598692,-0.810708,0.555288,-1.661591,-0.748884,-0.6696,-0.671551,-0.154857,0.622187,-0.71825,-0.095719,-0.650355,-1.250682,-0.623076,0.621191,-1.271568,-0.495892,-0.570212,-1.41752,-0.851605,0.618085,-1.500487,-0.756336,2,3.0
0,-0.583448,-1.759465,-0.65565,0.64929,-1.749982,-0.52266,-0.681856,-0.753683,-0.147485,0.605781,-0.810826,-0.06253,-0.677982,-1.353126,-0.486623,0.6701,-1.40196,-0.363112,-0.726704,-1.523359,-0.467182,0.464903,-1.608859,-0.52577,3,3.0
0,-0.96372,-1.935924,-0.729166,0.890696,-2.111232,-0.600065,-0.630315,-0.770444,-0.162583,0.60345,-0.789851,-0.274553,-0.853055,-1.49602,-0.480982,0.804062,-1.612973,-0.495313,-0.938572,-1.837883,-0.832774,0.895109,-1.795893,-0.709545,4,4.0
0,-0.737313,-2.185698,-0.876244,0.824147,-2.189766,-0.727736,-0.703762,-0.823454,-0.270402,0.732054,-0.920543,-0.156339,-0.683593,-1.761828,-0.759693,0.812515,-1.839433,-0.577029,-0.543225,-1.905306,-0.887008,0.643621,-2.003934,-0.807482,5,3.0
0,-0.660142,-1.986163,-0.663566,0.528696,-2.047603,-0.737017,-0.574176,-0.864263,-0.139499,0.55302,-0.793759,-0.278632,-0.634388,-1.547939,-0.366782,0.602638,-1.565458,-0.583056,-0.539462,-1.77817,-0.442769,0.412342,-1.772414,-0.806515,6,5.0
0,-0.485176,-2.152476,-0.96441,1.783344,-1.810199,0.274688,-0.643332,-0.823286,-0.358977,0.754091,-0.937558,0.290973,-0.580095,-1.628907,-0.729296,1.295357,-1.416295,0.298242,-0.471275,-1.856196,-0.985523,1.678557,-1.551176,0.105771,7,1.0
0,0.738789,-0.444764,-0.282928,0.475829,-1.905012,-0.850621,-0.536209,-0.766135,-0.022901,0.65143,-0.807365,-0.271618,0.259865,-0.552525,-0.28943,0.621124,-1.433839,-0.668565,0.384662,-0.224564,-0.416912,0.631056,-1.737894,-0.84502,8,6.0
0,-0.646348,-2.0961,-0.846382,0.723581,-2.15366,-0.652827,-0.688619,-0.804054,-0.188871,0.689725,-0.852079,-0.16708,-0.680631,-1.684166,-0.661359,0.773512,-1.613661,-0.510354,-0.51222,-1.945505,-0.976115,0.621639,-1.806455,-0.800156,9,3.0
0,-0.516863,-1.736156,-0.453065,0.504624,-1.762044,-0.61541,-0.591877,-0.686475,-0.001736,0.672385,-0.755021,-0.296832,-0.620368,-1.321509,-0.304467,0.617257,-1.329804,-0.531802,-0.444241,-1.473653,-0.524365,0.637262,-1.445496,-0.618231,10,2.0
0,-0.484121,-1.797945,-0.434039,0.410505,-1.753542,-0.693634,-0.581963,-0.709911,0.051944,0.600946,-0.71846,-0.343946,-0.601676,-1.341147,-0.253095,0.546207,-1.293081,-0.592303,-0.664909,-1.468358,-0.228542,0.623097,-1.412736,-0.617983,11,6.0
0,-0.493256,-1.564798,-0.930564,0.637154,-1.6257,-0.6489,-0.770268,-0.454493,-0.092721,0.595322,-0.734938,-0.023383,-0.613082,-1.042854,-0.596287,0.667154,-1.236457,-0.386467,-0.64937,-1.471318,-0.846373,0.453291,-1.475919,-0.579215,12,1.0
0,-0.71509,-2.20318,-0.712059,0.811189,-2.16818,-0.652158,-0.686852,-0.828543,-0.24276,0.684811,-0.897318,-0.157465,-0.748646,-1.698472,-0.632965,0.806607,-1.65822,-0.461131,-0.817629,-1.863623,-0.862233,0.753687,-2.009968,-0.502338,13,4.0
0,-0.514808,-1.814616,-0.88055,0.528744,-1.918795,-0.790995,-0.562761,-0.766062,-0.154133,0.544159,-0.743947,-0.263626,-0.565878,-1.398084,-0.515078,0.60645,-1.46279,-0.590487,-0.436149,-1.432322,-0.779812,0.660345,-1.759739,-0.759172,14,6.0
0,-0.53085,-2.17828,-1.099614,0.580494,-2.354405,-0.368709,-0.754172,-0.884148,-0.494845,0.548598,-1.085782,0.207922,-0.634365,-1.767496,-0.936133,0.602777,-1.913906,-0.176106,-0.660261,-1.981703,-1.114075,0.444868,-2.068756,-0.457189,15,3.0
0,-0.745999,-1.899936,-0.59511,0.77399,-1.817907,-0.84887,-0.569041,-0.735056,-0.063046,0.609163,-0.766392,-0.309211,-0.599037,-1.379826,-0.402169,0.621335,-1.394592,-0.62989,-0.688843,-1.490413,-0.369629,0.432014,-1.646938,-0.847733,16,2.0
0,-0.562373,-1.714608,-0.710994,0.624094,-1.719161,-0.510484,-0.553144,-0.72067,-0.065474,0.607539,-0.761514,-0.256523,-0.595471,-1.314496,-0.39621,0.602798,-1.374076,-0.452411,-0.647192,-1.586371,-0.466506,0.707602,-1.623808,-0.508774,17,3.0
0,-0.589126,-1.809725,-0.652324,0.431116,-1.897887,-0.598705,-0.68907,-0.75212,-0.184883,0.594452,-0.845799,-0.089298,-0.685008,-1.382777,-0.490629,0.5557,-1.497689,-0.434206,-0.508357,-1.551482,-0.708081,0.601256,-1.715135,-0.59821,18,2.0
